-0.5557
1.254
-1.411
0.58996
-3.2751
5.5815
-0.78335
-5.7876
3.1843
3.5796
-0.96908
-1.9017
0.45666
-0.29262
-0.6625
-0.13862
2.5691
-1.6017
-0.8617
-0.55033
0.24274
3.5319
-2.6014
-0.36061
0.31455
0.92267
-1.4515
0.15497
0.89995
-0.10102
-0.88227
0.023993
