-18.68
21.324
2.2122
-24.419
1.1862
25.655
-9.1984
23.388
-32.7
-9.8331
1.069
6.5704
-2.2564
7.6925
-12.438
12.461
-6.5407
-0.96844
4.3368
3.7171
5.1594
-18.833
11.073
5.5938
-13.995
5.4259
1.9809
0.93588
-2.4418
0.45879
11.688
-0.84996
