-5.5583
-18.501
9.5225
12.274
-8.2879
7.9387
10.639
-5.796
-10.936
-18.126
23.783
10.097
-12.914
4.7378
9.7763
1.7114
29.661
-14.796
-19.176
18.481
-11.859
-10.758
5.7354
1.1192
-6.4624
-6.5436
5.5456
0.22946
0.72475
-8.7006
-5.6249
5.8754
4.7865
-9.6148
-0.084392
-2.3493
-1.0505
-1.1316
3.6155
-7.9633
3.8351
15.482
-13.046
-4.0089
-0.81578
-1.8991
2.2073
4.375
-0.25452
-6.634
-3.9294
0.38117
0.78254
0.49033
-4.7667
-0.11137
5.7455
-7.6443
1.9708
-4.0678
2.5479
0.62418
6.192
4.4672
