16.295
19.613
18.841
14.083
10.216
16.06
16.137
11.215
11.675
22.36
31.099
22.812
13.026
14.265
10.297
8.1175
29.751
39.05
31.135
18.504
19.77
16.712
6.4211
4.5988
7.8374
10.361
5.5509
1.0035
7.873
8.7101
6.4542
11.459
12.783
9.6365
1.2449
2.7943
1.7095
5.1227
5.9748
8.0895
10.98
16.917
18.333
10.055
2.3151
4.7085
3.684
5.4823
2.9491
8.2199
7.149
0.40272
2.448
3.9955
4.7745
5.1842
6.939
7.9007
3.2612
4.1152
5.4937
0.796
7.7049
7.9378
7.9378
7.7049
0.796
5.4937
4.1152
3.2612
7.9007
6.939
5.1842
4.7745
3.9955
2.448
0.40272
7.149
8.2199
2.9491
5.4823
3.684
4.7085
2.3151
10.055
18.333
16.917
10.98
8.0895
5.9748
5.1227
1.7095
2.7943
1.2449
9.6365
12.783
11.459
6.4542
8.7101
7.873
1.0035
5.5509
10.361
7.8374
4.5988
6.4211
16.712
19.77
18.504
31.135
39.05
29.751
8.1175
10.297
14.265
13.026
22.812
31.099
22.36
11.675
11.215
16.137
16.06
10.216
14.083
18.841
19.613
16.295
